"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048608","reproductive structure development","102/4647","305/18870",0.000301710222430413,0.00447274680456081,0.00350628068421874,"FKBP4/HOXA11/TNC/PTPRN/ASPM/FGFR2/FGF10/TP63/HOXA9/AFP/PGR/TFAP2C/TESC/TGFB2/BIK/SIX4/GATA1/PCYT1B/SALL1/ADAM2/LHB/AMH/RETN/LFNG/HOXA13/PRLR/IL1A/DHCR24/KDM5B/TCF21/TEX11/RDH10/KIF18A/PRDX4/INHA/EREG/SOX9/VGF/HOXD13/SOX15/FOXA1/CDKN1C/RXFP2/WNT2B/TBX3/CGA/SERPINE2/BRIP1/GATA4/NR5A1/DMRT1/FOXF2/SULF1/STRA6/CYP19A1/LHCGR/RBP4/DHH/BRCA2/MYOCD/GATA6/GREB1L/SLIT2/SFRP2/SRD5A1/GFRA1/ADAMTS1/WNT7A/MMP14/HOXB13/ACE/LHX8/INHBB/NPPC/PTX3/ADAM18/NR0B1/ID4/FZD4/A2M/NUPR1/BASP1/UMODL1/ZFP42/KCNE1/TEX19/FOXL2/SLIT3/ROBO2/FANCA/ZP3/SYCP2/AKR1C3/ADAM32/LGR4/ADGRG1/SERPINB5/FANCG/INSL3/HOXA10/SCX/LHX1",102
"GO:0045638","negative regulation of myeloid cell differentiation","39/4647","95/18870",0.000302585289237485,0.00447511482144138,0.00350813702266378,"LTF/CLDN18/HOXA9/CEACAM1/NFKBIA/HOXA5/ZBTB16/HOXB8/IAPP/INHA/ZFP36/PIAS3/APCS/TLR4/MEIS1/PIK3R1/TMEM178A/UBASH3B/H4C8/C1QC/PF4/CARTPT/KLF13/ERFE/GATA2/H4C3/H4C11/H4C16/LILRB3/H4C15/H4C14/H4C12/H4C6/H4C13/H4C9/H4C5/H4C4/H4C1/H4C2",39
"GO:0050433","regulation of catecholamine secretion","26/4647","56/18870",0.000311956259237092,0.00460282631553596,0.00360825276014303,"SYT7/SYT13/SYT1/FGF20/OPRK1/CHGA/HRH3/CHRNA4/STX1A/CXCL12/CNR1/SYT5/SYT6/SYT2/SNCA/VIP/CHRNA6/CRH/ADRA2A/CHRNB2/CARTPT/GDNF/P2RY1/SYT12/SNCG/SYT15",26
"GO:0006268","DNA unwinding involved in DNA replication","13/4647","21/18870",0.000314040680222042,0.0046118274541528,0.00361530894280823,"RAD51/MCM2/MCM6/CDC45/GINS1/MCM4/TWNK/GINS2/HMGA1/GINS4/RECQL4/MCM7/BLM",13
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","13/4647","21/18870",0.000314040680222042,0.0046118274541528,0.00361530894280823,"SPAG5/BIRC5/KAT2B/ECT2/NEK2/KNSTRN/CCNB1/CDCA8/INCENP/RACGAP1/ZWILCH/AURKB/KNTC1",13
"GO:0006826","iron ion transport","27/4647","59/18870",0.000322549375498115,0.00472568827427683,0.00370456684443662,"LTF/SLC11A1/CP/CYBRD1/TFRC/MCOLN1/TF/HAMP/TFR2/HPX/NECTIN1/IFNG/HRG/ABCB6/FLVCR2/FTHL17/SLC41A2/SLC39A8/LCN2/STEAP2/FLVCR1/MELTF/SFXN1/STEAP1/TTYH1/SCARA5/HEPHL1",27
"GO:0060343","trabecula formation","15/4647","26/18870",0.000323520060358797,0.00472883527477718,0.0037070338445933,"TGFBR3/COL1A1/FHL2/MSX2/TEK/HEY2/CHAD/RBP4/FBN2/ADAMTS1/PPARGC1B/GREM1/WNT10B/CAV3/NKX2-5",15
"GO:0001570","vasculogenesis","35/4647","83/18870",0.000329844231799455,0.00480385025059998,0.00376583966845223,"TIE1/TGFBR3/CEACAM1/TBX5/FOXF1/RASIP1/ITGB8/CAV1/HOXA13/ENG/QKI/RRAS/TNNI3/RAMP2/MYO18B/APLNR/HEY2/MYOCD/NTRK2/TBX6/WNT7A/XDH/TGFBR2/TBX20/SOX17/TMEM100/JUNB/HEG1/CD34/FZD4/NKX2-5/SOX18/EMP2/APELA/GDF2",35
"GO:0051306","mitotic sister chromatid separation","28/4647","62/18870",0.000330500487264348,0.00480385025059998,0.00376583966845223,"SPDL1/TRIP13/NDC80/BIRC5/TTK/CDC20/CENPF/DUSP1/ZWINT/DLGAP5/CCNB1/CDCA8/ESPL1/KNL1/NUF2/INCENP/SPC25/BUB1B/SPC24/MAD2L1/PLK1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1",28
"GO:0001709","cell fate determination","21/4647","42/18870",0.000331588247218739,0.00480385025059998,0.00376583966845223,"CYP26B1/PAX6/ISL1/PROX1/TBX2/NKX2-2/KLF4/ASCL1/GATA6/BARHL2/FEZF2/WNT7A/SOX17/NKX6-3/MESP1/TNXB/ATOH1/FOXG1/GATA2/NOTCH4/TRIM15",21
"GO:0048738","cardiac muscle tissue development","85/4647","247/18870",0.000331723674593861,0.00480385025059998,0.00376583966845223,"CACNA1G/ISL1/DSG2/PKP2/COL11A1/FGFR2/TGFBR3/ACTN2/NEBL/EDN1/FGF20/KCNK2/NOX4/TBX5/MYH7/TGFB2/DSP/SMAD7/SGCG/NDRG4/WNT2/ENG/DKK1/KAT2A/TBX18/TNNC1/FHL2/PROX1/TNNT2/MSX2/ADRA1A/NPPB/TBX2/KCNJ8/GJB6/BMP2/TNNI3/GATA5/SYNE1/MYH11/MYO18B/TBX3/HEY2/GATA4/RBP4/FGF2/PRICKLE1/MYLK3/MYOCD/GATA6/MEIS1/ANKRD1/TENM4/JPH2/POU4F1/GJA1/ADPRHL1/WNT3A/ZIC3/NRG1/G6PD/MYL3/FOXH1/XIRP2/MSX1/PI16/TBX20/MESP1/GREM1/SHOX2/CDK1/AKAP13/S1PR1/HEG1/NDUFV2/ERBB4/CAV3/NKX2-5/NEB/SCN5A/PRKG1/MYH6/NRAP/ALPK2/GJA5",85
"GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","34/4647","80/18870",0.000334500452089812,0.00482127792870536,0.00377950159339048,"MARCO/CASR/EDN1/OPRK1/HRH3/OPRM1/OPRD1/GRM4/MCHR1/ADCY4/AKAP12/RXFP2/GABBR2/ADRA2A/ADORA1/MTNR1A/CHRM1/HTR1E/P2RY12/P2RY1/GPR37L1/GPR37/S1PR1/FPR2/HTR1A/HTR1D/CHRM4/CHRM2/NPY2R/PDE2A/GRM3/CORT/INSL3/ITGB3",34
"GO:0045143","homologous chromosome segregation","29/4647","65/18870",0.000336009778918724,0.00482127792870536,0.00377950159339048,"NDC1/STAG3/TRIP13/CCNE1/TEX11/MND1/TEX15/ESPL1/BRIP1/P3H4/MAEL/HORMAD1/FANCD2/SYCE2/MEIOB/SPDYA/PRDM9/PTTG1/SHOC1/PLK1/MAJIN/CCNE2/RNF212/C14orf39/MEIOC/SYCP2/MSH5/SYCE1L/SYCE3",29
"GO:0045453","bone resorption","29/4647","65/18870",0.000336009778918724,0.00482127792870536,0.00377950159339048,"PDK4/IL20RA/CLDN18/TFRC/NOX4/TF/ACP5/HAMP/CALCA/TNFAIP3/SPP1/TNFSF11/IAPP/IL6/TNFRSF11A/ADAM8/PTH/UBASH3B/PPARGC1B/PTH1R/IHH/CARTPT/DCSTAMP/MC4R/ADRB2/S1PR1/CCDC154/BGLAP/ITGB3",29
"GO:0070192","chromosome organization involved in meiotic cell cycle","29/4647","65/18870",0.000336009778918724,0.00482127792870536,0.00377950159339048,"NCAPD2/RAD51/NDC1/STAG3/TRIP13/CCNE1/TEX11/NCAPH/MND1/TEX15/BRIP1/P3H4/MAEL/HORMAD1/FANCD2/SYCE2/MEIOB/SPDYA/PRDM9/SHOC1/MAJIN/CCNE2/RNF212/C14orf39/MEIOC/SYCP2/MSH5/SYCE1L/SYCE3",29
"GO:0035825","homologous recombination","30/4647","68/18870",0.000339292450733466,0.0048365146859923,0.00379144600922704,"BRCA1/RAD51/TRIP13/RAD54L/HDAC10/RAD51AP1/TEX11/MND1/PRDM7/TOP2A/BRME1/BRIP1/BARD1/FANCD2/EME1/ANKLE1/HSF2BP/MEIOB/PRDM9/SHOC1/MAJIN/TOP6BL/RNF212/C14orf39/TEX19/RAD54B/EME2/MSH5/SYCE3/UHRF1",30
"GO:0060415","muscle tissue morphogenesis","32/4647","74/18870",0.000340056672448629,0.0048365146859923,0.00379144600922704,"ISL1/PKP2/COL11A1/MYLK/FGFR2/TGFBR3/MYH7/TGFB2/DSP/SMAD7/WNT2/ENG/TNNC1/PROX1/TNNT2/BMP2/TNNI3/HEY2/ANKRD1/POU4F1/NRG1/MYL3/FOXH1/XIRP2/TBX20/COL3A1/SHOX2/S1PR1/HEG1/NKX2-5/ADARB1/MYH6",32
"GO:1905818","regulation of chromosome separation","32/4647","74/18870",0.000340056672448629,0.0048365146859923,0.00379144600922704,"NCAPD2/SPDL1/TRIP13/NDC80/BIRC5/NCAPG/TTK/CDC20/CENPF/DUSP1/NCAPH/ZWINT/DLGAP5/CCNB1/CDCA8/ESPL1/KNL1/NUF2/NCAPG2/INCENP/SPC25/BUB1B/SPC24/MAD2L1/PLK1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1",32
"GO:0001539","cilium or flagellum-dependent cell motility","60/4647","163/18870",0.000340937176554125,0.0048365146859923,0.00379144600922704,"DNAH9/CLXN/SPAG6/DNAAF6/APOB/TEKT2/PLA2G3/EPPIN/KLC3/RSPH6A/GAPDHS/NEURL1/SEPTIN4/RSPH4A/DNAH6/CFAP58/DNAI1/TEKT3/TTLL9/TEX101/TTLL8/CCDC65/SORD/SLC22A14/ROPN1L/TCTE1/ENKUR/DDX4/TEKT5/C2CD6/ARMC12/DRC1/CELF3/DRC7/DNAI3/TEKT4/DEFB1/CFAP47/CFAP52/TEKT1/TTLL6/CFAP46/RSPH9/GARIN2/CATSPERD/TAC4/PFN4/CFAP65/RNASE10/HOATZ/DNAH14/ENO4/FSIP2/CATSPER4/DNAH10/CFAP43/ODAD3/CFAP45/GAS2L2/CFAP206",60
"GO:0060285","cilium-dependent cell motility","60/4647","163/18870",0.000340937176554125,0.0048365146859923,0.00379144600922704,"DNAH9/CLXN/SPAG6/DNAAF6/APOB/TEKT2/PLA2G3/EPPIN/KLC3/RSPH6A/GAPDHS/NEURL1/SEPTIN4/RSPH4A/DNAH6/CFAP58/DNAI1/TEKT3/TTLL9/TEX101/TTLL8/CCDC65/SORD/SLC22A14/ROPN1L/TCTE1/ENKUR/DDX4/TEKT5/C2CD6/ARMC12/DRC1/CELF3/DRC7/DNAI3/TEKT4/DEFB1/CFAP47/CFAP52/TEKT1/TTLL6/CFAP46/RSPH9/GARIN2/CATSPERD/TAC4/PFN4/CFAP65/RNASE10/HOATZ/DNAH14/ENO4/FSIP2/CATSPER4/DNAH10/CFAP43/ODAD3/CFAP45/GAS2L2/CFAP206",60
"GO:0000727","double-strand break repair via break-induced replication","9/4647","12/18870",0.000344856722381741,0.00485906228653192,0.00380912154949391,"MCM2/MCM6/CDC45/CDC7/MCM4/GINS2/GINS4/MCM7/MCMDC2",9
"GO:0003163","sinoatrial node development","9/4647","12/18870",0.000344856722381741,0.00485906228653192,0.00380912154949391,"CACNA1G/ISL1/TBX5/TBX18/GJB6/TBX3/GATA6/MESP1/SHOX2",9
"GO:0061303","cornea development in camera-type eye","9/4647","12/18870",0.000344856722381741,0.00485906228653192,0.00380912154949391,"PAX6/WNT6/WNT2B/PRICKLE1/WNT9A/ANGPTL7/SOX11/FOXE3/KRT12",9
"GO:0009954","proximal/distal pattern formation","18/4647","34/18870",0.000356593957664941,0.00500190986356921,0.00392110278206504,"CYP26B1/HOXA11/FGF10/TP63/HOXA9/DLX2/HOXC11/HOXD10/SIX3/DLX1/EN1/SP8/GREM1/IRX1/HOXB9/HOXC9/HOXC10/HOXA10",18
"GO:0010669","epithelial structure maintenance","18/4647","34/18870",0.000356593957664941,0.00500190986356921,0.00392110278206504,"VSIG1/LSR/PBLD/CRACD/IL17A/SOX9/TLR4/RBP4/MUC4/TFF3/TFF2/TFF1/NEUROD1/INAVA/LDB2/MUC13/MUC6/MUC2",18
"GO:0042593","glucose homeostasis","86/4647","251/18870",0.000360933577072148,0.00504288566450829,0.00395322457782745,"GCLC/CFTR/PDK4/PAX6/NR1H4/ALOX5/GCLM/CASR/PTPRN/ADGRF5/CPB2/OPRK1/GCKR/NOX4/OAS1/CMA1/HNF4A/CCN4/GPI/FGF21/PIK3R2/TWNK/WFS1/PDE8B/SLC12A7/GCG/LEPR/CNR1/CRY2/GJB6/OBP2A/PCK1/SOX4/VGF/FOXA1/G6PC1/LIN28A/PPARG/INPP5K/HNF1A/IL6/GATA4/RBP4/PDX1/ABCA12/PIK3R1/CLTRN/SIDT2/ADRA2A/G6PC2/SLC16A1/ADCY8/HKDC1/NCF1/ACE/FGFR4/HK3/SSTR5/PRKAA2/NEUROD1/SLC2A2/NKX6-1/KLF15/CARTPT/FABP5/GPER1/FOXA3/PRKCE/NPTX1/BRSK2/TH/BHLHA15/BACE2/CAV3/GAS6/CMKLR2/ACSM2A/C1QTNF12/EFNA5/RFX6/BECN2/AGER/GCGR/PPP1R3G/BGLAP/TUNAR",86
"GO:0045214","sarcomere organization","22/4647","45/18870",0.00036193345002625,0.00504288566450829,0.00395322457782745,"MYOM2/ACTN2/EDN1/MYH7/SIX4/TNNT1/PROX1/TNNT2/LDB3/TNNT3/MYPN/MYLK3/ANKRD1/ANKRD23/CFL2/SYNPO2L/KRT8/AKAP13/KRT19/MYOZ1/CAV3/MYH6",22
"GO:0071604","transforming growth factor beta production","22/4647","45/18870",0.00036193345002625,0.00504288566450829,0.00395322457782745,"CX3CL1/TYROBP/FOXP3/CDH3/WNT11/TGFB2/FERMT1/LAPTM4B/ITGB8/AGT/LRRC32/FURIN/GATA6/ADAM8/SERPINB7/TNXB/COL3A1/IL13/NRROS/TSKU/PSG9/CD24",22
"GO:0019932","second-messenger-mediated signaling","103/4647","310/18870",0.000368482669263521,0.00512272795313909,0.00401581463414911,"TBXA2R/SELE/BTK/ATP1A2/HOMER3/GAL/TRPM5/LMCD1/EDN1/ADCYAP1R1/P2RX5/REM1/NOS1/MCOLN1/NFATC4/GPR143/GRIN2D/RUNDC3A/RASD1/BST1/P2RX3/PDE10A/CCL20/FHL2/NR5A2/SLC8A2/CASQ2/TNFSF11/NPPB/KCNJ8/ADGRB2/CCRL2/HPCA/PTGFR/SOX9/EDN2/PDE11A/ACKR4/TNNI3/NFATC1/NMUR2/RXFP2/APLNR/CD36/AGT/HTR2B/EDNRB/NR5A1/LHCGR/PLCE1/PDE5A/PDX1/SLC24A4/CDH13/TRPM2/ATP1B1/TRPM8/ACKR2/AGTR1/HTR2C/GUCY1A2/RCAN1/GIP/CBS/LOC102724560/GRIN2C/NEUROD1/NPPC/CXCR1/EFHB/UCN/SPINK1/DEFB1/KCNC2/TMEM100/SAMD14/OR51E2/CX3CR1/P2RY12/NPR1/FPR2/FPR1/NMUR1/NDNF/SELP/GRIN1/C10orf71/MYOZ1/CCR8/BHLHA15/AGTR2/CXCR2/GRIN2A/CCR3/PRKG1/FFAR4/PDE2A/P2RX2/LRRK2/FCGR3A/JPT2/AQP1/INSL3",103
"GO:0006591","ornithine metabolic process","8/4647","10/18870",0.000370332615021603,0.0051256655742813,0.00401811749740486,"OTC/ALDH18A1/ARG2/HNF4A/ODC1/ARG1/SLC25A2/AZIN2",8
"GO:0008300","isoprenoid catabolic process","8/4647","10/18870",0.000370332615021603,0.0051256655742813,0.00401811749740486,"CYP26B1/CYP2W1/CYP26A1/SRD5A3/BCO1/AKR1C3/BCO2/AKR1B10",8
"GO:2001222","regulation of neuron migration","23/4647","48/18870",0.000387916035061966,0.00534850177214452,0.00419280349919594,"CX3CL1/PAX6/CAMK2B/CTNNA2/KIF26A/CAMK2A/SEMA3A/WDR62/SEMA6A/MDK/PHACTR1/DAB2IP/KIF20B/IGSF10/NTNG1/NKX6-1/NSMF/COL3A1/SOX14/SRGAP2C/NRG3/ADGRG1/SCRT1",23
"GO:0030216","keratinocyte differentiation","64/4647","177/18870",0.000389641814964102,0.00534850177214452,0.00419280349919594,"WNT16/CYP26B1/PAX6/PRKCH/CDH3/TP63/TGM1/DSP/CASP14/CNFN/EZH2/CYP27B1/IL17A/IL1A/MSX2/CSTA/EREG/KRT36/ZFP36/KRT17/GRHL1/SCEL/S100A7/ABCA12/NFKBIZ/ST14/LATS2/CERS3/IL20/IVL/SPRR3/SPRR2D/TMEM79/KRT80/KRT1/DNASE1L2/SPRR1B/SPRR1A/KRT78/KRT86/KRT75/KRT6C/KRT4/KRT72/KRT83/LIPM/DSG4/ETV4/ZBED2/KRT6B/KRT79/KRT3/KRT16/KRT14/KAZN/AKR1C3/OPN3/SPRR2E/LIPN/LIPK/KRT6A/KRT81/NME2/SPRR2F",64
"GO:0034109","homotypic cell-cell adhesion","39/4647","96/18870",0.000389852430961941,0.00534850177214452,0.00419280349919594,"DSG2/PKP2/TSPAN32/PRKCQ/CDHR2/CEACAM1/DSP/CDHR5/CTSG/TUBB1/MYL9/GATA1/FGL1/CEACAM5/COMP/SLC6A4/TNFSF11/F2RL3/EMILIN2/SERPINE2/IL6/MMRN1/ADAMTS18/MEGF10/FERMT3/SLC7A11/UBASH3B/WNT3A/PLPP3/PDPN/P2RY12/FGG/FGA/FGB/PRKG1/PDIA2/PEAR1/HBB/ITGB3",39
"GO:0045666","positive regulation of neuron differentiation","39/4647","96/18870",0.000389852430961941,0.00534850177214452,0.00419280349919594,"PAX6/TRPC5/FGF20/BRINP1/CXCL12/DKK1/PHOX2B/ECT2/DLX2/PROX1/SOCS2/NEUROG3/NKX2-2/BMP2/FEZF1/HOXD3/FOXA1/LIN28A/FGF2/ASCL1/DUOXA1/SH3GL3/DLX1/ZEB1/BEND6/FEZF2/S100B/NEUROD1/NKX6-1/HEYL/ATOH1/FOXG1/SOX11/GATA2/PCP4/NKX2-5/VWC2/TCF4/ETV5",39
"GO:0060541","respiratory system development","75/4647","214/18870",0.000390883909552176,0.00535091846424161,0.00419469799517123,"FLT4/TNC/FGFR2/FGF10/PGR/WNT11/TBX5/SIX4/PHEX/FOXF1/DLX5/WNT2/HOXA5/AIMP2/AGR2/LHX3/LIPA/PHOX2B/TIMELESS/CLCN2/EPAS1/PROX1/CCN2/TCF21/RDH10/TBX2/TBX4/SPDEF/SOX9/BMP2/SIX1/EDN2/KLF2/FOXA1/CHI3L1/SFTPD/WNT2B/STRA6/RBP4/FGF2/ASCL1/CYP1A2/MYOCD/GATA6/RCN3/ABCA12/GPC3/CRH/RSPO2/SLC7A11/THRB/DLG5/DNAAF1/ZIC3/MMP14/HYDIN/SIM2/ACE/PDPN/PKDCC/MSX1/TGFBR2/HHIP/ABCA3/COL3A1/IL13/RXFP1/HEG1/BASP1/SOX11/CCBE1/MME/BMPR2/ODAD4/MMP12",75
"GO:0006833","water transport","16/4647","29/18870",0.00040993549352033,0.00556302917020213,0.00436097605733809,"CFTR/HYAL2/AQP6/SLC4A11/UPK3A/AVP/AQP9/INPP5K/SLC14A1/AQP10/AQP5/AQP4/AQP11/AQP12B/AQP1/AQP7B",16
"GO:0006910","phagocytosis, recognition","16/4647","29/18870",0.00040993549352033,0.00556302917020213,0.00436097605733809,"FCN1/TULP1/SFTPA1/C4BPB/CFP/PLA2G5/LBP/CRP/CD36/FCN3/MEGF10/COLEC12/PTX3/ADGRB1/COLEC10/PEAR1",16
"GO:0007214","gamma-aminobutyric acid signaling pathway","16/4647","29/18870",0.00040993549352033,0.00556302917020213,0.00436097605733809,"GABRA3/GABRE/GABRA4/GABRR2/GABRG2/PLCL1/PHF24/GABBR2/GABRR1/GABRB1/HTR1A/GABRG3/CACNB4/GABRR3/GABRA5/GABRD",16
"GO:0099505","regulation of presynaptic membrane potential","16/4647","29/18870",0.00040993549352033,0.00556302917020213,0.00436097605733809,"GRIN2D/GRIK5/GRIN3B/KCNJ8/KCNC1/SCN1A/GABRR1/GRIK4/GRIA4/GRIA1/GABRB1/GRIK2/KCNC2/KCNA4/KCNQ5/GABRA5",16
"GO:1903169","regulation of calcium ion transmembrane transport","63/4647","174/18870",0.000413102901543393,0.00559387825120231,0.00438515930346473,"CALCR/CX3CL1/ATP1A2/VMP1/ADCYAP1R1/P2RX5/REM1/NOS1/JPH4/CBARP/NTSR1/CEMIP/CAV1/P2RX1/CACNG1/P2RX3/CASQ2/HPCA/RAMP3/PLP1/AHNAK/F2RL3/CRACR2A/CACNG6/APLNR/LHCGR/TRPC3/CXCL9/METTL21C/ATP1B1/PSEN2/STAC/SNCA/TMC2/JPH2/ADRA2A/THY1/JPH3/UBASH3B/MS4A1/G6PD/GPER1/TMC1/JSRP1/CACNB3/IL13/PLA2G1B/PRKCE/P2RY6/HAP1/GRIN1/CD19/GPR35/F2/CACNB4/CAV3/STAC3/NPSR1/P2RX2/ATP2A1/GJC2/LIME1/ITGB3",63
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","12/4647","19/18870",0.000414043363994154,0.00559450385560999,0.00438564972797263,"PRKCH/MSR1/PLA2G10/APOB/PLA2G3/PLA2G5/CD36/AGT/AGTR1/PF4/LPL/PLA2G2A",12
"GO:0033500","carbohydrate homeostasis","86/4647","252/18870",0.000417366875720137,0.00562725684160599,0.00441132548543584,"GCLC/CFTR/PDK4/PAX6/NR1H4/ALOX5/GCLM/CASR/PTPRN/ADGRF5/CPB2/OPRK1/GCKR/NOX4/OAS1/CMA1/HNF4A/CCN4/GPI/FGF21/PIK3R2/TWNK/WFS1/PDE8B/SLC12A7/GCG/LEPR/CNR1/CRY2/GJB6/OBP2A/PCK1/SOX4/VGF/FOXA1/G6PC1/LIN28A/PPARG/INPP5K/HNF1A/IL6/GATA4/RBP4/PDX1/ABCA12/PIK3R1/CLTRN/SIDT2/ADRA2A/G6PC2/SLC16A1/ADCY8/HKDC1/NCF1/ACE/FGFR4/HK3/SSTR5/PRKAA2/NEUROD1/SLC2A2/NKX6-1/KLF15/CARTPT/FABP5/GPER1/FOXA3/PRKCE/NPTX1/BRSK2/TH/BHLHA15/BACE2/CAV3/GAS6/CMKLR2/ACSM2A/C1QTNF12/EFNA5/RFX6/BECN2/AGER/GCGR/PPP1R3G/BGLAP/TUNAR",86
"GO:0071277","cellular response to calcium ion","36/4647","87/18870",0.000423315099911646,0.00569518121515539,0.0044645728364196,"SYT7/DPEP1/SYT13/SYT1/RASGRP2/EDN1/ITPKC/MCOLN1/PPIF/RASAL1/ECT2/HPCA/CPNE5/FOSB/SYT5/JUND/ALOX5AP/SYT6/ITPKA/TRPM2/SYT2/CRHBP/ADCY8/ALOX15/PRKAA2/INHBB/TUBA1A/FOS/JUNB/SYT12/CPNE7/SCN5A/KCNQ3/AKR1C3/CPNE4/SYT15",36
"GO:0098703","calcium ion import across plasma membrane","25/4647","54/18870",0.000426940022799578,0.00573162399706901,0.00449314110283089,"CALCR/CACNA1G/SCN4A/CACNA1S/CACNA1I/SLC8A3/P2RX1/SLC8A2/RAMP3/NALF2/TRPM1/SCN7A/SLC24A4/TRPM2/SCN1A/CACNA1B/SCN3A/SLC24A2/MS4A1/TRPV3/SCN5A/TRPV2/TRPV1/SCN8A/CACNA1E",25
"GO:0003071","renal system process involved in regulation of systemic arterial blood pressure","14/4647","24/18870",0.000439121228020051,0.00586996239849026,0.0046015874974031,"PDGFB/CORO2B/AGT/EDNRB/AGTR1/PTPRO/ADORA1/F2RL1/OR51E2/AGTR2/GAS6/CYP4F2/EMP2/GJA5",14
"GO:0042430","indole-containing compound metabolic process","14/4647","24/18870",0.000439121228020051,0.00586996239849026,0.0046015874974031,"IL4I1/ALDH2/KYNU/KMO/PDE1B/AANAT/SLC34A1/DDC/TPH2/SRD5A1/TDO2/ACMSD/HTR1A/GRIN2A",14
"GO:0007405","neuroblast proliferation","34/4647","81/18870",0.000441500413937434,0.0058766523182821,0.0046068318668186,"CX3CL1/PAX6/VCAN/ASPM/FGFR2/EML1/WDR62/LHX5/NR2E1/ARTN/PROX1/NCAN/BCAN/SOX5/SIX3/FGF2/ASCL1/HAPLN3/DMRTA2/VAX1/WNT3A/ACAN/BTG2/RACGAP1/HHIP/CX3CR1/OTP/ID4/FOXG1/GATA2/TAFA3/FZD9/LRRK2/SKOR2",34
"GO:0048644","muscle organ morphogenesis","34/4647","81/18870",0.000441500413937434,0.0058766523182821,0.0046068318668186,"ISL1/PKP2/COL11A1/MYLK/FGFR2/TGFBR3/MYH7/TGFB2/DSP/SMAD7/WNT2/ENG/TNNC1/PROX1/TNNT2/BMP2/TNNI3/GSC/HEY2/ANKRD1/POU4F1/NRG1/MYL3/FOXH1/XIRP2/TBX20/COL3A1/SHOX2/S1PR1/HEG1/NKX2-5/ADARB1/MYH6/SMTNL1",34
"GO:0019233","sensory perception of pain","33/4647","78/18870",0.000448760661108826,0.00596060869617159,0.00467264704459945,"OPRK1/NTSR1/CHRNA4/TRPA1/GRIN2D/CXCL12/CCL2/CALCA/OPRM1/HOXB8/IAPP/PHF24/HOXD1/PRDM12/SCN1A/PTGES/RETREG1/EPHB1/GIP/CHRNB2/PROK2/ADORA1/ITGA2/FABP5/TMEM100/ALOXE3/GRIN2A/NIPSNAP1/KCND2/POMK/MME/TRPV1/AQP1",33
"GO:0001658","branching involved in ureteric bud morphogenesis","27/4647","60/18870",0.000450062829992105,0.00596523954328519,0.00467627726345499,"HOXA11/SIX4/SALL1/TMEM59L/WNT6/TCF21/SOX9/BMP2/SIX1/HOXD11/WNT2B/AGT/FGF2/GREB1L/ADAMTS16/GPC3/HS3ST3A1/DCHS1/GREM1/GDNF/NPNT/SIX2/AGTR2/LGR4/FOXD1/HOXB7/LHX1",27
"GO:0009069","serine family amino acid metabolic process","20/4647","40/18870",0.000457451095977113,0.0060375823975376,0.00473298835477986,"GCLC/GCLM/HAO1/DAO/AGXT2/CTH/NDP/CDO1/SCLY/PSAT1/SDS/BAAT/GCSH/PSPH/GLYAT/SLC7A11/CBS/LOC102724560/GLDC/SHMT2",20
"GO:0070286","axonemal dynein complex assembly","20/4647","40/18870",0.000457451095977113,0.0060375823975376,0.00473298835477986,"ZMYND10/CLXN/DNAAF6/TEKT2/ODAD1/DNAI1/DAW1/CCDC65/DNAI4/DNAAF1/DRC1/DNAI3/CFAP100/DNAAF8/DNAAF3/ODAD2/DNAI2/CFAP73/ODAD3/ODAD4",20
"GO:0060294","cilium movement involved in cell motility","58/4647","158/18870",0.000459442064445326,0.00604881479316205,0.00474179366693734,"DNAH9/CLXN/SPAG6/DNAAF6/APOB/TEKT2/PLA2G3/EPPIN/KLC3/RSPH6A/GAPDHS/NEURL1/SEPTIN4/RSPH4A/DNAH6/CFAP58/DNAI1/TEKT3/TTLL9/TEX101/TTLL8/SORD/SLC22A14/ROPN1L/TCTE1/ENKUR/DDX4/TEKT5/C2CD6/ARMC12/CELF3/DRC7/DNAI3/TEKT4/DEFB1/CFAP47/CFAP52/TEKT1/TTLL6/CFAP46/RSPH9/GARIN2/CATSPERD/TAC4/PFN4/CFAP65/RNASE10/HOATZ/DNAH14/ENO4/FSIP2/CATSPER4/DNAH10/CFAP43/ODAD3/CFAP45/GAS2L2/CFAP206",58
"GO:0032835","glomerulus development","30/4647","69/18870",0.000460235908175373,0.00604881479316205,0.00474179366693734,"PROM1/WWTR1/COL4A4/PDGFB/TCF21/TEK/EGR1/PODXL/EDNRB/SULF1/PLCE1/PTPRO/ANGPT1/NPHS1/KLF15/HEYL/RET/SERPINB7/COL4A3/LAMB2/CD34/BASP1/GPR4/AGTR2/LGR4/AQP1/ITGB3/PECAM1/CD24/LHX1",30
