"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004175","endopeptidase activity","142/4787","389/18496",1.9562061184279e-06,4.93942044903045e-05,4.04539993350331e-05,"PRSS22/PRSS3/LTF/CLCA1/CPS1/USP2/TLL1/ADAM28/F7/ADAM7/ADAM11/CD5L/FAP/TMPRSS11E/F11/CMA1/TLL2/TPSD1/MMP11/PIK3IP1/ACR/CTSG/PSMA6/MMP9/PHEX/MMP15/RHBDL1/PLAT/ADAM2/CASP14/CLC/HPN/HGFAC/MEP1A/PROC/MMP8/ADGB/PLAU/NLN/MMP19/PCSK2/F10/PROZ/MASP1/KLK14/KLK8/F12/ADAMDEC1/ADAMTS8/ESPL1/CTSV/CAPN11/TINAG/TMPRSS4/MMP7/MMP20/MMP13/TMPRSS13/CASP5/ADAMTS14/PCSK6/FURIN/ADAMTS18/RHBDL3/MEP1B/KLK3/PSEN2/ADAMTS16/HABP2/ADAM12/CAPN5/ST14/ADAM33/MMP3/PRSS53/ADAMTS12/ADAM8/TMPRSS11D/UCHL1/TMPRSS15/ADAMTS1/MMP16/MMP14/RHBDL2/ADAMTS4/ACE/CAPN13/PRSS12/PRSS37/ADAMTS15/SEC11C/MMP10/KLK6/KLK13/ADAM18/CTRB2/PCSK9/HTRA3/DDI1/ECEL1/TPSAB1/PRSS27/ADAMTS20/KLK15/NRIP3/PCSK1/TMPRSS9/F2/BACE2/CAPN12/PAPPA/OVCH2/KLK12/TMPRSS6/TMPRSS11A/OVCH1/PRSS48/CTSE/MME/MMP1/ADAM32/TPSB2/DPP4/CFD/TMPRSS11F/MMP17/LPA/CAPN8/CARD16/PRSS1/CAPN14/CELA2B/PRSS56/CFB/ASPRV1/PRSS51/CARD18/CAPNS2/MMP12/MMP28/PRSS2/CIROP",142
"GO:0015103","inorganic anion transmembrane transporter activity","66/4787","153/18496",2.4872060457835e-06,6.15202801528489e-05,5.03852911100717e-05,"CFTR/SLC4A1/SLC6A13/GABRA3/CLCA1/ABCC2/ANO2/AQP6/SLC4A11/SLC26A4/SLC26A3/GABRP/GABRE/SLC5A5/SLC1A1/SLC6A4/ABCC3/GABRA4/SLC6A12/GABRR2/CLIC5/GABRG2/SLC12A7/CLCN2/SLC4A3/SLC1A4/ABCC11/SLC12A4/SLC17A1/BEST3/SLC6A8/SLC6A11/NMUR2/ADAMTS8/TTYH3/SLC5A6/SLC6A3/BEST4/XPR1/SLC26A1/GLRA3/ANO7/GABRR1/SLC22A8/CLIC6/SLC1A7/KCNT2/GABRB1/SLC6A18/SLC18A2/TTYH1/SLC22A11/CLIC3/GABRG3/SLC25A10/GABRR3/ANO9/GABRA5/CLCNKA/GABRD/CLCN1/CLDN4/SLC12A8/SLC26A6/FXYD1/GABRQ",66
"GO:0005178","integrin binding","66/4787","154/18496",3.26140068996168e-06,7.90563527246712e-05,6.4747386329134e-05,"ITGAL/CX3CL1/IBSP/CASR/CCN5/ADAM11/FERMT2/ACTN2/FBLN1/ITGA8/FAP/CDH17/LTBP4/FERMT1/CCN4/ADAM2/COMP/ITGB8/PTPRZ1/ECM2/CXCL12/SLC6A4/ICAM2/VWF/CCN6/THBS4/CCN2/SPP1/IL1B/TSPAN8/COL5A1/GFAP/ITGB4/ANGPTL3/ADAMTS8/LCP1/CIB2/ITGA11/FGF2/FBLN5/CCN1/ITGA10/SFRP2/FERMT3/GFRA1/DMP1/UTRN/THY1/JAM2/NRG1/MMP14/JAML/PLPP3/ITGA2/JAM3/TNXB/COL3A1/NPNT/COL4A3/FRMD5/LAMB2/P4HB/ISG15/CD177/EMP2/ITGB3",66
"GO:0008188","neuropeptide receptor activity","27/4787","47/18496",4.43192115610303e-06,0.000105323302768566,8.62600959794666e-05,"NPFFR2/GAL/NTSR1/GPR143/OPRM1/KISS1R/PRLHR/MCHR1/GALR3/SSTR4/NMUR2/NMBR/SSTR1/SORCS3/SSTR5/NPY5R/NTSR2/PROKR1/GPR37/NMUR1/GPR151/GALR2/NPY2R/MC2R/QRFPR/NPSR1/NPBWR1",27
"GO:0030020","extracellular matrix structural constituent conferring tensile strength","26/4787","45/18496",5.75350085618668e-06,0.000134100827648043,0.000109828973833685,"COL9A2/COL11A1/COL17A1/COL4A4/COL19A1/COL9A3/COL1A1/COL9A1/COL7A1/COL10A1/COL5A1/COL2A1/COL6A3/COL1A2/COL3A1/COL4A3/COL22A1/COL24A1/COL6A5/COL18A1/COL25A1/COL13A1/COL11A2/COL5A2/COL6A6/COL28A1",26
"GO:0019955","cytokine binding","62/4787","145/18496",6.97666605994751e-06,0.000159541872918045,0.000130665265035363,"CRLF1/IL20RA/CHRDL2/HYAL2/TGFBR3/IL12RB2/LTBP4/CHRD/IL5RA/CHRDL1/COMP/ENG/GHR/PRLR/LIFR/IL1RL1/IL18R1/LEPR/MMP8/CSF3R/CCRL2/CNTFR/TRAF2/ZFP36/ACKR4/IL2RA/CD36/IL36RN/LRRC32/FGF2/ACVRL1/TNFRSF11A/IL22RA1/ACKR2/SCUBE3/CER1/PDPN/CXCR1/TGFBR2/IL22RA2/IL31RA/GREM1/NLRP7/SOST/CX3CR1/HJV/SOSTDC1/WFIKKN2/NRROS/IL20RB/FZD4/A2M/CCR8/CXCR2/TSKU/CCR3/IL3RA/BMPR2/CRLF2/ACKR1/ITGB3/TGFBR3L",62
"GO:1901618","organic hydroxy compound transmembrane transporter activity","29/4787","53/18496",7.42210001895164e-06,0.00016658491153647,0.000136433534461431,"ABCB11/CEACAM1/SLCO1A2/SLC16A8/AQP9/SLC6A4/ABCC3/SLCO1B3/SLC16A7/ABCC11/SLC44A2/SLCO1B1/STRA6/RBP4/SLC16A3/SLC6A3/AQP10/SLC5A12/SLC16A1/SLC5A11/ABCG1/SLC18A2/AQP11/SLC51B/AKR1C4/ABCA4/SLC5A3/AQP1/AQP7B",29
"GO:0046982","protein heterodimerization activity","125/4787","344/18496",1.0105013848884e-05,0.000222677759724498,0.000182373742765504,"TENM1/ATP1A2/SLC7A9/ADRB1/SYT1/PAFAH1B3/CEACAM6/AURKA/PDGFB/PIK3R2/CAV2/CAV1/IL17A/SIM1/CENPA/EPAS1/SOHLH2/ADRA1A/BHLHE41/NR4A1/H2BW1/CEACAM8/H2BC11/SDCBP2/ATP1B2/SYT5/AOC3/TOP2A/CFHR5/TLR4/GABBR2/TUBB2B/BCL2L10/BARD1/JDP2/BCL2A1/MAPK4/ATP1B1/ABCG8/AGTR1/PIK3R1/H2BC1/TENM4/ADRA2A/ABTB3/NPAS3/ADCY8/H2BC5/H4C8/APOA2/SIM2/PGLYRP3/ABCG1/ATF3/NEUROD1/PGLYRP4/ADORA1/CYBB/SOHLH1/JAM3/TUBA1A/KRT1/H3-4/P2RY1/SRGAP2C/FZD4/RCC1/H2AC6/H2BC4/H2AC25/H3C13/IRAK1/H2AC20/H2AC21/H2BC21/H2BC13/P4HB/SLC51B/H2AX/FZD9/TCF4/H2AC13/H2AC11/H4C3/H3C12/H4C11/H4C16/H2BC12/CENPW/H3C14/H2BC18/TENM3/H2BC15/H2BC12L/H4C15/H4C14/H4C12/H2BC14/H2BC8/H3C8/H2BC6/H4C6/H2BC17/H3C6/H2AC12/H4C13/H3C11/H2BC9/H3C1/H4C9/H2BC3/H2AC16/H4C5/H2AC8/H4C4/H2BC7/H3C7/H2AC4/H2BC10/H4C1/H2AC17/H4C2/H3C10/H3C2/H3C3",125
"GO:0015108","chloride transmembrane transporter activity","53/4787","120/18496",1.03623306834953e-05,0.000224270442649934,0.000183678154784512,"CFTR/SLC4A1/SLC6A13/GABRA3/CLCA1/ANO2/SLC26A4/SLC26A3/GABRP/GABRE/SLC1A1/SLC6A4/GABRA4/SLC6A12/GABRR2/CLIC5/GABRG2/SLC12A7/CLCN2/SLC4A3/SLC1A4/SLC12A4/BEST3/SLC6A8/SLC6A11/NMUR2/TTYH3/SLC6A3/BEST4/SLC26A1/GLRA3/ANO7/GABRR1/CLIC6/SLC1A7/KCNT2/GABRB1/SLC6A18/SLC18A2/TTYH1/CLIC3/GABRG3/GABRR3/ANO9/GABRA5/CLCNKA/GABRD/CLCN1/CLDN4/SLC12A8/SLC26A6/FXYD1/GABRQ",53
"GO:0008514","organic anion transmembrane transporter activity","93/4787","242/18496",1.09672250635084e-05,0.000233197838192495,0.000190989718095816,"CFTR/SLC7A2/SLC25A13/SLC4A1/SLC6A13/SLC6A7/SLC7A9/ABCC2/SLC2A3/SLC6A15/ABCB11/CEACAM1/SLCO1A2/ABCB1/SLC4A11/SLC26A4/SLC26A3/SLC16A8/SLC17A9/SLC52A3/SLC25A15/SLC7A5/SLC1A6/SLC1A1/ABCC3/SLC16A6/SLC6A12/SLCO1B3/TSPO2/SLC27A6/SLC4A3/SLC1A4/SLC2A1/SLC16A7/ABCG2/SLC46A2/SLC25A2/ABCC11/SLC6A8/SLC7A10/RTBDN/SLC6A11/SLC52A1/SLCO1B1/CD36/SLCO2B1/SLCO5A1/SLC5A6/SLC39A8/SLC38A4/SLC39A5/SLC13A5/SLC16A3/SLC22A14/SLC26A1/SLC39A4/SLC25A25/SLC5A12/SLC22A8/SLC7A11/GJA1/SLC16A1/SLC7A7/SLC13A3/SLC1A7/SLC16A14/SLC2A2/SLC6A18/SFXN1/SLC25A32/SLC7A3/SLC16A9/SLC38A8/SLC22A11/MFSD2A/SLC38A11/SLC2A14/SLC19A1/SLCO4C1/SLC16A11/SLCO2A1/SLC25A41/SLC35D3/SLC25A21/SLC25A10/SLC52A2/SLC51B/SLC38A3/SLC22A4/AKR1C4/SLCO6A1/SLC23A3/SLC26A6",93
"GO:0001664","G protein-coupled receptor binding","108/4787","291/18496",1.38921805210854e-05,0.000290298668819922,0.000237755466994256,"WNT16/CX3CL1/CCL26/MARCO/MYOC/ADRB1/HOMER3/NPFFR2/REEP1/GAL/PRLH/WNT8B/EDN1/CXCL2/FCN1/WNT11/ADA2/BAMBI/AVP/OXT/NECAB2/APLP1/WNT2/CCL24/CXCL12/RNF43/WNT3/CCL7/CCL2/CCL1/NMU/ZBTB16/CCKBR/CALCA/PACRG/GNAT1/CCL20/GCG/WNT6/CNRIP1/CCRL2/EDN3/NDP/CXCL6/EDN2/CCL25/ITGB4/NES/NTS/WNT2B/AGT/WNT10A/EDNRB/ARRB1/CXCL9/WNT9A/AGTR1/UCN2/CXCL14/ADRA2A/CCL28/PTH/UCHL1/WNT3A/WNT7A/GRIA1/GNAQ/CXCL13/CLIC6/GIP/ACE/AGRP/TFF2/CXCL16/PROK2/ADORA1/CXCL3/PPBP/PF4/UCN/DEFB1/CTHRC1/PNOC/CX3CR1/RSPO1/P2RY1/WNT10B/KISS1/S1PR1/FPR1/RLN3/APLN/DEFB4A/CCL19/SAA1/CALCB/TAC4/UCN3/NPW/GNAT3/CKLF/CORT/INSL3/APELA/CCL23/CCL16/CCL18/CCL14",108
"GO:0004497","monooxygenase activity","47/4787","104/18496",1.54580129793165e-05,0.000317544266625959,0.000260069692051658,"CYP26B1/FMO3/FMO1/CYP24A1/MSMO1/CYP2W1/TYR/NOS1/FMO2/CYP26A1/CYP2D6/MIOX/TYRP1/CYP2C18/CYP27B1/KMO/AKR1D1/PTGIS/CYP2E1/CYP27A1/CYP19A1/CYP2C9/TPH2/CYP1A1/CYP1A2/CYP4B1/CYP17A1/AKR1C2/CYP3A7/CYP2C19/PAH/CYP4F11/NLRP11/TH/CYP8B1/CYP4F2/CYP4F8/CYP4F3/CYP27C1/AKR1C1/AGMO/AKR1C3/CYP2B6/CYP2F1/CYP2A13/AKR1C4/CYP21A2",47
